position,CB
minutes,1838.0
passes_completed,0.6314
passes,0.3261
dribbles_completed,-0.8106
dribbles,-1.0017
passes_completed_short,-0.3732
passes_short,-0.6209
passes_completed_medium,0.9953
passes_medium,0.7415
passes_completed_long,1.3807
passes_long,1.0651
passes_total_distance,1.0326
passes_free_kicks,0.1335
through_balls,-0.6322
passes_pressure,0.0018
passes_switches,0.3361
crosses,-1.0552
corner_kicks,-0.5567
passes_intercepted,-0.8247
passes_blocked,-1.5794
dispossessed,-1.0825
goals,-0.4434
assists,-0.7714
pens_made,-0.2419
pens_att,-0.2711
shots_total,-1.1807
shots_on_target,-0.9089
sca,-1.3608
gca,-1.0103
xg,-0.68
crosses_into_penalty_area,-0.8508
passes_into_final_third,0.0842
passes_into_penalty_area,-0.9251
progressive_passes,-0.3951
carry_progressive_distance,-0.2088
assisted_shots,-1.1144
fouled,-0.938
pens_won,-0.2937
tackles,-0.6361
interceptions,0.0007
blocks,0.8049
tackles_won,-0.8088
dribble_tackles,-0.1411
dribbles_vs,-0.9363
pressures,-1.5816
pressure_regains,-1.191
clearances,3.3191
errors,2.7052
aerials_won,1.8201
aerials_lost,0.6055
ball_recoveries,0.4133
pens_conceded,-0.3183
fouls,0.0964
cards_yellow_red,-0.1907
