position,CM
minutes,-0.9867
passes_completed,-0.8094
passes,-0.8569
dribbles_completed,-0.6858
dribbles,-0.6807
passes_completed_short,-0.7966
passes_short,-0.819
passes_completed_medium,-0.752
passes_medium,-0.7903
passes_completed_long,-0.6881
passes_long,-0.7105
passes_total_distance,-0.7882
passes_free_kicks,-0.5605
through_balls,-0.5
passes_pressure,-0.919
passes_switches,-0.7076
crosses,-0.6066
corner_kicks,-0.3242
passes_intercepted,-0.8531
passes_blocked,-0.8219
dispossessed,-0.7273
goals,-0.4721
assists,-0.5781
pens_made,-0.2258
pens_att,-0.2444
shots_total,-0.6415
shots_on_target,-0.5775
sca,-0.7162
gca,-0.6302
xg,-0.4509
crosses_into_penalty_area,-0.5536
passes_into_final_third,-0.7163
passes_into_penalty_area,-0.6507
progressive_passes,-0.7807
carry_progressive_distance,-0.8538
assisted_shots,-0.6747
fouled,-0.7961
pens_won,-0.3681
tackles,-0.7194
interceptions,-0.7673
blocks,-0.7864
tackles_won,-0.7194
dribble_tackles,-0.5873
dribbles_vs,-0.7535
pressures,-0.8505
pressure_regains,-0.8852
clearances,-0.5283
errors,-0.5331
aerials_won,-0.6217
aerials_lost,-0.6571
ball_recoveries,-0.8701
pens_conceded,-0.4889
fouls,-0.8915
cards_yellow_red,-0.3235
