position,CM
minutes,1526.0
passes_completed,0.024
passes,0.4268
dribbles_completed,2.1379
dribbles,1.5291
passes_completed_short,0.0501
passes_short,-0.0031
passes_completed_medium,-0.3727
passes_medium,-0.1869
passes_completed_long,0.891
passes_long,1.8531
passes_total_distance,0.2629
passes_free_kicks,1.8312
through_balls,1.8757
passes_pressure,0.4653
passes_switches,1.8271
crosses,0.2261
corner_kicks,1.1789
passes_intercepted,1.3221
passes_blocked,-0.3156
dispossessed,1.9225
goals,0.2901
assists,1.1203
pens_made,-0.2419
pens_att,-0.2711
shots_total,0.6574
shots_on_target,0.1276
sca,1.0957
gca,1.3512
xg,-0.3826
crosses_into_penalty_area,-0.0163
passes_into_final_third,1.3379
passes_into_penalty_area,0.6291
progressive_passes,1.0036
carry_progressive_distance,0.5499
assisted_shots,0.5526
fouled,2.0009
pens_won,-0.2937
tackles,2.08
interceptions,0.3357
blocks,0.6158
tackles_won,2.083
dribble_tackles,1.5297
dribbles_vs,1.8414
pressures,1.1315
pressure_regains,0.7833
clearances,-0.1631
errors,-0.376
aerials_won,-0.4249
aerials_lost,-0.4086
ball_recoveries,0.1358
pens_conceded,-0.3183
fouls,1.4895
cards_yellow_red,4.7938
