position,GK
passes_completed,-0.8893
passes,-0.788
dribbles_completed,-1.1346
dribbles,-1.1245
passes_completed_short,-1.899
passes_short,-2.0736
passes_completed_medium,-0.7513
passes_medium,-1.0402
passes_completed_long,1.8903
passes_long,2.3857
passes_total_distance,0.469
passes_free_kicks,2.4532
through_balls,-0.5655
passes_pressure,-2.0108
passes_switches,0.0278
crosses,-0.996
corner_kicks,-0.4808
passes_intercepted,-1.6276
passes_blocked,-1.6484
dispossessed,-1.234
goals,-0.7415
assists,-0.8729
pens_made,-0.2739
pens_att,-0.3089
shots_total,-1.2046
shots_on_target,-0.9871
sca,-1.4295
gca,-1.0626
xg,-0.8489
crosses_into_penalty_area,-0.7702
passes_into_final_third,-1.1515
passes_into_penalty_area,-1.1908
progressive_passes,-1.7685
carry_progressive_distance,-1.2733
assisted_shots,-1.2599
fouled,-1.1226
pens_won,-0.3695
tackles,-1.803
interceptions,-1.5545
blocks,-2.125
tackles_won,-1.75
dribble_tackles,-1.4707
dribbles_vs,-1.7813
pressures,-2.1214
pressure_regains,-2.2603
clearances,-0.9981
errors,0.9857
aerials_won,-1.1308
aerials_lost,-1.241
ball_recoveries,-0.8935
pens_conceded,-0.4415
fouls,-1.7948
cards_yellow_red,-0.2618
