position,CB
passes_completed,0.4056
passes,0.4274
dribbles_completed,-0.8082
dribbles,-0.8744
passes_completed_short,-0.3694
passes_short,-0.4062
passes_completed_medium,0.5978
passes_medium,0.5788
passes_completed_long,1.1899
passes_long,1.0134
passes_total_distance,0.7899
passes_free_kicks,1.2577
through_balls,-0.7252
passes_pressure,-0.1743
passes_switches,-0.0669
crosses,-0.9636
corner_kicks,-0.4808
passes_intercepted,0.3127
passes_blocked,-0.804
dispossessed,-1.0436
goals,-0.389
assists,-0.8729
pens_made,-0.2739
pens_att,-0.3089
shots_total,-0.4834
shots_on_target,-0.4315
sca,-1.1078
gca,-0.768
xg,-0.5567
crosses_into_penalty_area,-0.8365
passes_into_final_third,0.4003
passes_into_penalty_area,-1.0334
progressive_passes,-0.0914
carry_progressive_distance,-0.3046
assisted_shots,-1.0756
fouled,-0.3656
pens_won,-0.3695
tackles,0.8307
interceptions,1.7356
blocks,-0.4484
tackles_won,1.1113
dribble_tackles,0.4777
dribbles_vs,0.194
pressures,-0.9924
pressure_regains,-0.707
clearances,1.3835
errors,1.3443
aerials_won,0.1187
aerials_lost,-0.2118
ball_recoveries,1.5617
pens_conceded,1.9829
fouls,0.4236
cards_yellow_red,-0.2618
