position,LB
minutes,-0.0019
passes_completed,0.9968
passes,1.1687
dribbles_completed,-0.3162
dribbles,-0.2806
passes_completed_short,0.9209
passes_short,0.9435
passes_completed_medium,0.9475
passes_medium,1.0453
passes_completed_long,0.3238
passes_long,0.6988
passes_total_distance,0.7454
passes_free_kicks,-0.1628
through_balls,-0.632
passes_pressure,0.2619
passes_switches,-0.4346
crosses,0.1114
corner_kicks,-0.5033
passes_intercepted,0.6366
passes_blocked,0.669
dispossessed,-0.7174
goals,-0.7238
assists,-0.3221
pens_made,-0.2418
pens_att,-0.271
shots_total,-1.217
shots_on_target,-1.0285
sca,-0.7696
gca,-0.5117
xg,-0.8505
crosses_into_penalty_area,-0.0583
passes_into_final_third,0.7077
passes_into_penalty_area,-0.2567
progressive_passes,1.3157
carry_progressive_distance,0.587
assisted_shots,-0.3497
fouled,-0.2275
pens_won,-0.2935
tackles,0.6825
interceptions,0.3534
blocks,-0.0618
tackles_won,0.4163
dribble_tackles,-0.1029
dribbles_vs,-0.9185
pressures,-0.8559
pressure_regains,-0.8719
clearances,1.0078
errors,-0.3758
aerials_won,0.5539
aerials_lost,-0.8037
ball_recoveries,0.9995
pens_conceded,2.7538
fouls,0.4043
cards_yellow_red,-0.1906
