position,DM
passes_completed,-0.3463
passes,-0.4033
dribbles_completed,0.9139
dribbles,0.8764
passes_completed_short,-0.6092
passes_short,-0.5855
passes_completed_medium,-0.1807
passes_medium,-0.3097
passes_completed_long,0.1672
passes_long,0.1396
passes_total_distance,-0.1289
passes_free_kicks,-0.0035
through_balls,-0.632
passes_pressure,0.042
passes_switches,0.6392
crosses,-0.6136
corner_kicks,-0.5019
passes_intercepted,-0.3736
passes_blocked,-0.1851
dispossessed,0.4737
goals,-0.394
assists,-0.3098
pens_made,-0.2418
pens_att,-0.271
shots_total,-0.1809
shots_on_target,-0.3235
sca,-0.0916
gca,-0.754
xg,-0.5601
crosses_into_penalty_area,-0.4435
passes_into_final_third,0.0314
passes_into_penalty_area,-0.7676
progressive_passes,-0.4353
carry_progressive_distance,-0.1548
assisted_shots,-0.321
fouled,-0.7322
pens_won,-0.2935
tackles,1.232
interceptions,0.5284
blocks,0.3628
tackles_won,0.5788
dribble_tackles,1.4572
dribbles_vs,1.613
pressures,1.401
pressure_regains,2.0907
clearances,0.232
errors,-0.3758
aerials_won,-0.4419
aerials_lost,-0.2514
ball_recoveries,0.7521
pens_conceded,-0.3182
fouls,0.4715
cards_yellow_red,-0.1906
