position,LM
minutes,767.0
passes_completed,-0.5688
passes,-0.4156
dribbles_completed,2.379
dribbles,1.4351
passes_completed_short,-0.7253
passes_short,-0.6793
passes_completed_medium,-0.4312
passes_medium,-0.4017
passes_completed_long,-0.0962
passes_long,0.1632
passes_total_distance,-0.4303
passes_free_kicks,1.4702
through_balls,0.1994
passes_pressure,-0.1664
passes_switches,1.4961
crosses,0.6062
corner_kicks,2.0052
passes_intercepted,0.0677
passes_blocked,0.3614
dispossessed,0.9754
goals,-0.724
assists,1.1105
pens_made,-0.2419
pens_att,-0.2711
shots_total,0.2752
shots_on_target,0.4092
sca,2.4134
gca,0.5558
xg,-0.1323
crosses_into_penalty_area,1.6396
passes_into_final_third,0.2435
passes_into_penalty_area,1.9953
progressive_passes,0.7996
carry_progressive_distance,1.9201
assisted_shots,1.3009
fouled,2.299
pens_won,-0.2937
tackles,0.392
interceptions,-0.1653
blocks,-0.8756
tackles_won,0.4209
dribble_tackles,0.7373
dribbles_vs,0.9247
pressures,0.4357
pressure_regains,0.1864
clearances,-0.8035
errors,-0.376
aerials_won,-1.0191
aerials_lost,-0.2305
ball_recoveries,-0.9914
pens_conceded,2.9007
fouls,1.186
cards_yellow_red,-0.1907
