position,LB
minutes,0.1461
passes_completed,0.1576
passes,0.274
dribbles_completed,-0.4844
dribbles,-0.3913
passes_completed_short,0.0307
passes_short,0.0181
passes_completed_medium,0.1622
passes_medium,0.2193
passes_completed_long,0.4387
passes_long,0.697
passes_total_distance,0.2519
passes_free_kicks,0.0481
through_balls,-0.2865
passes_pressure,0.0848
passes_switches,0.916
crosses,1.1961
corner_kicks,0.6088
passes_intercepted,0.1001
passes_blocked,0.4988
dispossessed,-0.4629
goals,-0.3403
assists,-0.1163
pens_made,-0.2258
pens_att,-0.2444
shots_total,-0.2102
shots_on_target,-0.4229
sca,0.0399
gca,-0.1042
xg,-0.4364
crosses_into_penalty_area,0.4735
passes_into_final_third,0.4192
passes_into_penalty_area,0.1724
progressive_passes,0.5699
carry_progressive_distance,-0.0233
assisted_shots,0.0965
fouled,-0.5675
pens_won,-0.3681
tackles,0.3538
interceptions,0.0519
blocks,0.7241
tackles_won,0.2221
dribble_tackles,0.5357
dribbles_vs,0.3145
pressures,0.046
pressure_regains,0.0079
clearances,0.1288
errors,1.0334
aerials_won,-0.0296
aerials_lost,0.029
ball_recoveries,0.273
pens_conceded,-0.4889
fouls,-0.2464
cards_yellow_red,-0.3235
