position,RW
minutes,1030.0
passes_completed,-0.2879
passes,-0.5627
dribbles_completed,0.2986
dribbles,0.2716
passes_completed_short,0.4729
passes_short,0.4072
passes_completed_medium,-0.6335
passes_medium,-0.824
passes_completed_long,-0.9057
passes_long,-1.1025
passes_total_distance,-0.5939
passes_free_kicks,-1.022
through_balls,-0.6322
passes_pressure,-0.0778
passes_switches,-0.5524
crosses,-0.3432
corner_kicks,-0.4737
passes_intercepted,-0.6288
passes_blocked,-1.1
dispossessed,0.2662
goals,3.2826
assists,-0.0707
pens_made,-0.2419
pens_att,-0.2711
shots_total,1.4326
shots_on_target,1.9697
sca,0.3766
gca,1.3221
xg,0.804
crosses_into_penalty_area,-0.5417
passes_into_final_third,-0.7161
passes_into_penalty_area,-0.488
progressive_passes,-1.0505
carry_progressive_distance,0.0466
assisted_shots,-0.0152
fouled,-0.8393
pens_won,-0.2937
tackles,-0.3143
interceptions,-0.3586
blocks,-0.5655
tackles_won,-0.0027
dribble_tackles,0.1819
dribbles_vs,-0.0206
pressures,-0.6182
pressure_regains,-0.6577
clearances,-0.7524
errors,-0.376
aerials_won,-0.7854
aerials_lost,-0.3291
ball_recoveries,-1.2388
pens_conceded,-0.3183
fouls,-0.6297
cards_yellow_red,-0.1907
