position,FW
minutes,504.0
passes_completed,-1.3165
passes,-1.2696
dribbles_completed,0.529
dribbles,0.3052
passes_completed_short,-0.8543
passes_short,-0.6487
passes_completed_medium,-1.2679
passes_medium,-1.3254
passes_completed_long,-1.2788
passes_long,-0.973
passes_total_distance,-1.3525
passes_free_kicks,-1.022
through_balls,-0.6322
passes_pressure,-0.0489
passes_switches,-0.8209
crosses,0.0424
corner_kicks,-0.3872
passes_intercepted,-0.1834
passes_blocked,-0.3013
dispossessed,0.606
goals,0.2995
assists,-0.7714
pens_made,-0.2419
pens_att,-0.2711
shots_total,1.6817
shots_on_target,1.1597
sca,0.349
gca,2.1675
xg,1.0334
crosses_into_penalty_area,-0.2191
passes_into_final_third,-1.1888
passes_into_penalty_area,0.0884
progressive_passes,-0.914
carry_progressive_distance,0.3297
assisted_shots,-0.1133
fouled,0.2649
pens_won,3.9408
tackles,-1.5465
interceptions,-1.2642
blocks,-1.5092
tackles_won,-1.5241
dribble_tackles,-1.4379
dribbles_vs,-0.2929
pressures,0.9328
pressure_regains,0.1531
clearances,-0.8005
errors,-0.376
aerials_won,0.3007
aerials_lost,1.6409
ball_recoveries,-1.5915
pens_conceded,-0.3183
fouls,4.3181
cards_yellow_red,-0.1907
