position,CB
minutes,998.0
passes_completed,-0.1843
passes,-0.4477
dribbles_completed,-1.143
dribbles,-1.206
passes_completed_short,-1.0097
passes_short,-1.1808
passes_completed_medium,0.1819
passes_medium,-0.0125
passes_completed_long,0.8729
passes_long,0.4342
passes_total_distance,0.2557
passes_free_kicks,-0.0644
through_balls,-0.6322
passes_pressure,-1.0735
passes_switches,0.344
crosses,-1.1359
corner_kicks,-0.5567
passes_intercepted,-0.5894
passes_blocked,-1.0755
dispossessed,-1.415
goals,-0.724
assists,-0.7714
pens_made,-0.2419
pens_att,-0.2711
shots_total,-0.9549
shots_on_target,-0.3658
sca,-1.5322
gca,-1.0103
xg,-0.6967
crosses_into_penalty_area,-0.8508
passes_into_final_third,-0.908
passes_into_penalty_area,-1.308
progressive_passes,-0.7869
carry_progressive_distance,-0.3351
assisted_shots,-1.2661
fouled,-0.4471
pens_won,-0.2937
tackles,-0.2613
interceptions,0.8139
blocks,1.6185
tackles_won,-0.2593
dribble_tackles,-0.9602
dribbles_vs,-0.1701
pressures,-0.7028
pressure_regains,-0.5267
clearances,2.5144
errors,1.5155
aerials_won,0.9506
aerials_lost,0.0777
ball_recoveries,0.1957
pens_conceded,4.6295
fouls,0.2921
cards_yellow_red,-0.1907
