position,WB
minutes,-0.5275
passes_completed,-0.5905
passes,-0.5824
dribbles_completed,-0.1904
dribbles,0.1064
passes_completed_short,0.0686
passes_short,0.0284
passes_completed_medium,-0.8655
passes_medium,-0.8174
passes_completed_long,-0.8902
passes_long,-0.804
passes_total_distance,-0.7915
passes_free_kicks,-0.7402
through_balls,-0.632
passes_pressure,-0.8647
passes_switches,-0.1169
crosses,-0.0536
corner_kicks,-0.3301
passes_intercepted,-0.4594
passes_blocked,-0.1239
dispossessed,0.2051
goals,0.6432
assists,-0.7711
pens_made,-0.2418
pens_att,-0.271
shots_total,1.4353
shots_on_target,0.7253
sca,-0.3239
gca,-0.4794
xg,1.5082
crosses_into_penalty_area,0.415
passes_into_final_third,-1.1143
passes_into_penalty_area,-0.1885
progressive_passes,-0.7583
carry_progressive_distance,-0.6896
assisted_shots,-0.71
fouled,1.7192
pens_won,2.5342
tackles,-0.9803
interceptions,0.8566
blocks,1.9612
tackles_won,-1.0015
dribble_tackles,-0.8057
dribbles_vs,0.4116
pressures,1.0218
pressure_regains,0.4723
clearances,0.2774
errors,-0.3758
aerials_won,1.7439
aerials_lost,1.3985
ball_recoveries,0.1708
pens_conceded,2.9531
fouls,1.8184
cards_yellow_red,-0.1906
