position,FW
passes_completed,0.46
passes,0.3523
dribbles_completed,-0.0224
dribbles,0.1928
passes_completed_short,2.1571
passes_short,2.3482
passes_completed_medium,-0.658
passes_medium,-0.7547
passes_completed_long,-1.1156
passes_long,-1.3462
passes_total_distance,-0.3918
passes_free_kicks,-0.8155
through_balls,1.0189
passes_pressure,0.032
passes_switches,-1.2071
crosses,0.2094
corner_kicks,-0.5565
passes_intercepted,1.4191
passes_blocked,-0.0794
dispossessed,0.6946
goals,1.6127
assists,1.5638
pens_made,1.1432
pens_att,0.8866
shots_total,0.1408
shots_on_target,1.1127
sca,0.9668
gca,0.5446
xg,1.536
crosses_into_penalty_area,-0.0265
passes_into_final_third,-0.1981
passes_into_penalty_area,0.8784
progressive_passes,-0.2287
carry_progressive_distance,-0.3798
assisted_shots,1.5323
fouled,0.4598
pens_won,-0.2935
tackles,-0.383
interceptions,-1.1498
blocks,-1.0686
tackles_won,-0.3081
dribble_tackles,-0.512
dribbles_vs,-0.6024
pressures,2.1828
pressure_regains,1.9991
clearances,-0.9099
errors,-0.3758
aerials_won,-0.9609
aerials_lost,-0.1777
ball_recoveries,-1.1954
pens_conceded,-0.3182
fouls,-0.535
cards_yellow_red,-0.1906
