position,CM
minutes,343.0
passes_completed,0.8536
passes,0.8534
dribbles_completed,-0.3748
dribbles,-0.2008
passes_completed_short,0.2788
passes_short,0.1782
passes_completed_medium,1.0046
passes_medium,1.2071
passes_completed_long,0.8319
passes_long,0.566
passes_total_distance,0.9015
passes_free_kicks,1.1452
through_balls,-0.6322
passes_pressure,-1.0252
passes_switches,0.0105
crosses,0.379
corner_kicks,2.1832
passes_intercepted,0.6026
passes_blocked,-0.3332
dispossessed,-0.5241
goals,0.7799
assists,1.3327
pens_made,5.9984
pens_att,4.9445
shots_total,0.3269
shots_on_target,-1.029
sca,1.5134
gca,1.3244
xg,0.8056
crosses_into_penalty_area,1.9336
passes_into_final_third,1.7511
passes_into_penalty_area,1.5646
progressive_passes,1.3053
carry_progressive_distance,0.4904
assisted_shots,2.7499
fouled,-0.9567
pens_won,-0.2937
tackles,0.8262
interceptions,-0.5402
blocks,-1.1138
tackles_won,0.9168
dribble_tackles,2.0365
dribbles_vs,3.5808
pressures,0.6611
pressure_regains,-0.1387
clearances,-0.2255
errors,-0.376
aerials_won,-0.609
aerials_lost,-0.5099
ball_recoveries,-0.5682
pens_conceded,-0.3183
fouls,-0.345
cards_yellow_red,-0.1907
