position,LW
passes_completed,-0.8109
passes,-0.567
dribbles_completed,1.8672
dribbles,1.2807
passes_completed_short,-0.7824
passes_short,-0.7136
passes_completed_medium,-0.7133
passes_medium,-0.659
passes_completed_long,-0.4327
passes_long,0.1971
passes_total_distance,-0.6437
passes_free_kicks,0.9199
through_balls,1.034
passes_pressure,-0.2585
passes_switches,1.6272
crosses,1.385
corner_kicks,1.8981
passes_intercepted,-0.7549
passes_blocked,0.5373
dispossessed,0.9799
goals,-0.7238
assists,-0.7711
pens_made,-0.2418
pens_att,-0.271
shots_total,0.1542
shots_on_target,0.7001
sca,-0.1527
gca,-1.0099
xg,-0.2152
crosses_into_penalty_area,-0.019
passes_into_final_third,-0.7614
passes_into_penalty_area,0.5307
progressive_passes,-0.2497
carry_progressive_distance,-0.6314
assisted_shots,-0.7199
fouled,0.241
pens_won,-0.2935
tackles,0.5358
interceptions,-1.1453
blocks,-0.8721
tackles_won,1.0418
dribble_tackles,-0.1923
dribbles_vs,-0.0371
pressures,1.4311
pressure_regains,1.581
clearances,-0.732
errors,-0.3758
aerials_won,-0.427
aerials_lost,1.8478
ball_recoveries,-0.3021
pens_conceded,-0.3182
fouls,1.0016
cards_yellow_red,-0.1906
