position,GK
minutes,1.8265
passes_completed,0.2124
passes,0.5282
dribbles_completed,-0.6606
dribbles,-0.6655
passes_completed_short,-0.5706
passes_short,-0.6184
passes_completed_medium,0.0547
passes_medium,-0.0578
passes_completed_long,2.3522
passes_long,3.2211
passes_total_distance,1.0587
passes_free_kicks,4.2531
through_balls,-0.5
passes_pressure,-0.3886
passes_switches,0.1863
crosses,-0.6066
corner_kicks,-0.3242
passes_intercepted,-0.5751
passes_blocked,-0.7721
dispossessed,-0.7273
goals,-0.4721
assists,-0.5781
pens_made,-0.2258
pens_att,-0.2444
shots_total,-0.6611
shots_on_target,-0.5775
sca,-0.6338
gca,-0.6302
xg,-0.5088
crosses_into_penalty_area,-0.5536
passes_into_final_third,-0.465
passes_into_penalty_area,-0.6203
progressive_passes,-0.7807
carry_progressive_distance,0.1333
assisted_shots,-0.5921
fouled,-0.5167
pens_won,-0.3681
tackles,-0.8512
interceptions,-0.8029
blocks,-0.8715
tackles_won,-0.8371
dribble_tackles,-0.8012
dribbles_vs,-0.8107
pressures,-0.8743
pressure_regains,-0.8852
clearances,-0.518
errors,1.0334
aerials_won,-0.6772
aerials_lost,-0.761
ball_recoveries,0.6653
pens_conceded,0.7569
fouls,-0.8646
cards_yellow_red,-0.3235
