position,DM
passes_completed,0.654
passes,0.562
dribbles_completed,-0.0965
dribbles,-0.1928
passes_completed_short,0.3941
passes_short,0.2986
passes_completed_medium,0.5948
passes_medium,0.5807
passes_completed_long,0.549
passes_long,0.2679
passes_total_distance,0.6751
passes_free_kicks,0.599
through_balls,0.3799
passes_pressure,1.1716
passes_switches,1.342
crosses,-0.4879
corner_kicks,0.4944
passes_intercepted,0.3302
passes_blocked,-0.2673
dispossessed,0.0427
goals,-0.7415
assists,-0.4583
pens_made,-0.2739
pens_att,-0.3089
shots_total,0.2346
shots_on_target,-0.1106
sca,0.2818
gca,-0.6495
xg,-0.3573
crosses_into_penalty_area,-0.0718
passes_into_final_third,1.2441
passes_into_penalty_area,0.2126
progressive_passes,1.0196
carry_progressive_distance,-0.3507
assisted_shots,0.4801
fouled,-0.4436
pens_won,-0.3695
tackles,1.0414
interceptions,-0.3452
blocks,0.1715
tackles_won,1.2101
dribble_tackles,0.421
dribbles_vs,0.2651
pressures,1.1298
pressure_regains,0.9757
clearances,0.4253
errors,-0.5457
aerials_won,0.3519
aerials_lost,1.0271
ball_recoveries,1.1884
pens_conceded,-0.4415
fouls,1.4007
cards_yellow_red,-0.2618
