position,WB
minutes,-0.1492
passes_completed,-0.2448
passes,-0.0601
dribbles_completed,0.6427
dribbles,0.8269
passes_completed_short,-0.0777
passes_short,-0.1078
passes_completed_medium,-0.2178
passes_medium,-0.1173
passes_completed_long,-0.515
passes_long,-0.0793
passes_total_distance,-0.3242
passes_free_kicks,-0.4009
through_balls,-0.632
passes_pressure,-1.0459
passes_switches,-0.0558
crosses,0.8172
corner_kicks,-0.494
passes_intercepted,-0.4696
passes_blocked,1.7832
dispossessed,0.1486
goals,0.0301
assists,-0.2438
pens_made,-0.2418
pens_att,-0.271
shots_total,-0.5713
shots_on_target,-0.5449
sca,0.0289
gca,-0.1322
xg,-0.7018
crosses_into_penalty_area,0.5453
passes_into_final_third,-0.7794
passes_into_penalty_area,-0.1761
progressive_passes,0.1342
carry_progressive_distance,0.6948
assisted_shots,0.1162
fouled,0.2902
pens_won,-0.2935
tackles,-0.0223
interceptions,-0.6743
blocks,2.5086
tackles_won,0.0044
dribble_tackles,-0.3924
dribbles_vs,-0.4253
pressures,0.0157
pressure_regains,0.7326
clearances,0.1333
errors,-0.3758
aerials_won,-0.7396
aerials_lost,-0.7123
ball_recoveries,0.0617
pens_conceded,-0.3182
fouls,-0.8724
cards_yellow_red,-0.1906
