position,LB
passes_completed,0.6218
passes,0.9443
dribbles_completed,2.2086
dribbles,1.5848
passes_completed_short,0.069
passes_short,-0.0407
passes_completed_medium,0.4807
passes_medium,0.7827
passes_completed_long,1.6991
passes_long,2.1719
passes_total_distance,1.0869
passes_free_kicks,0.2521
through_balls,-0.632
passes_pressure,-0.7613
passes_switches,4.5028
crosses,2.1589
corner_kicks,-0.3515
passes_intercepted,-0.5917
passes_blocked,-0.1312
dispossessed,-0.3148
goals,-0.105
assists,0.0945
pens_made,-0.2418
pens_att,-0.271
shots_total,-0.4232
shots_on_target,-0.2347
sca,1.036
gca,0.9111
xg,-0.5805
crosses_into_penalty_area,4.1135
passes_into_final_third,0.4253
passes_into_penalty_area,2.0691
progressive_passes,0.8484
carry_progressive_distance,1.7517
assisted_shots,0.7755
fouled,0.6691
pens_won,-0.2935
tackles,1.226
interceptions,-0.0568
blocks,1.3831
tackles_won,1.5623
dribble_tackles,0.2779
dribbles_vs,-0.068
pressures,-0.7129
pressure_regains,-0.2007
clearances,0.545
errors,-0.3758
aerials_won,-0.8108
aerials_lost,-0.5421
ball_recoveries,0.0712
pens_conceded,2.6433
fouls,0.2288
cards_yellow_red,-0.1906
