position,WB
minutes,439.0
passes_completed,0.3732
passes,0.595
dribbles_completed,-0.1126
dribbles,-0.2951
passes_completed_short,0.5603
passes_short,0.4491
passes_completed_medium,0.2106
passes_medium,0.4132
passes_completed_long,0.0918
passes_long,0.5099
passes_total_distance,0.3149
passes_free_kicks,-0.5382
through_balls,-0.6322
passes_pressure,-0.0243
passes_switches,0.362
crosses,2.7533
corner_kicks,-0.5567
passes_intercepted,-0.8966
passes_blocked,1.4266
dispossessed,-0.2549
goals,-0.724
assists,-0.7714
pens_made,-0.2419
pens_att,-0.2711
shots_total,-0.6863
shots_on_target,-0.5264
sca,-1.1797
gca,-0.0982
xg,-0.8911
crosses_into_penalty_area,0.5996
passes_into_final_third,-0.2443
passes_into_penalty_area,-0.3461
progressive_passes,0.7011
carry_progressive_distance,-0.1946
assisted_shots,-0.8068
fouled,-0.2805
pens_won,-0.2937
tackles,-0.2705
interceptions,0.0772
blocks,-1.0622
tackles_won,-0.7608
dribble_tackles,0.1909
dribbles_vs,-1.0085
pressures,-0.8727
pressure_regains,-1.0106
clearances,1.3302
errors,-0.376
aerials_won,-0.1054
aerials_lost,-0.4758
ball_recoveries,0.776
pens_conceded,5.3058
fouls,-0.7168
cards_yellow_red,-0.1907
