position,CB
minutes,0.1139
passes_completed,0.1828
passes,0.141
dribbles_completed,-0.5599
dribbles,-0.5741
passes_completed_short,-0.1601
passes_short,-0.1585
passes_completed_medium,0.4135
passes_medium,0.3668
passes_completed_long,0.3455
passes_long,0.2371
passes_total_distance,0.2846
passes_free_kicks,0.1403
through_balls,-0.2865
passes_pressure,0.2163
passes_switches,0.3687
crosses,-0.5155
corner_kicks,-0.3242
passes_intercepted,-0.3765
passes_blocked,-0.4232
dispossessed,-0.4869
goals,-0.2085
assists,-0.3472
pens_made,-0.2258
pens_att,-0.2444
shots_total,-0.2299
shots_on_target,-0.3713
sca,-0.455
gca,-0.525
xg,-0.1326
crosses_into_penalty_area,-0.3669
passes_into_final_third,0.2609
passes_into_penalty_area,-0.3459
progressive_passes,0.2756
carry_progressive_distance,0.106
assisted_shots,-0.3993
fouled,0.0928
pens_won,-0.3681
tackles,0.0714
interceptions,1.0135
blocks,0.3837
tackles_won,-0.1604
dribble_tackles,-0.213
dribbles_vs,-0.2957
pressures,-0.3709
pressure_regains,-0.2055
clearances,1.8948
errors,-0.5331
aerials_won,1.395
aerials_lost,0.5488
ball_recoveries,0.5159
pens_conceded,2.0027
fouls,-0.112
cards_yellow_red,-0.3235
