position,FW
minutes,-0.6702
passes_completed,-0.6281
passes,-0.5999
dribbles_completed,0.3716
dribbles,0.5224
passes_completed_short,-0.5747
passes_short,-0.554
passes_completed_medium,-0.6518
passes_medium,-0.625
passes_completed_long,-0.5112
passes_long,-0.4667
passes_total_distance,-0.6287
passes_free_kicks,-0.3761
through_balls,-0.2865
passes_pressure,-0.5727
passes_switches,-0.2515
crosses,0.3039
corner_kicks,0.3142
passes_intercepted,-0.6943
passes_blocked,-0.0494
dispossessed,-0.0783
goals,-0.0767
assists,-0.3472
pens_made,-0.2258
pens_att,-0.2444
shots_total,-0.2102
shots_on_target,-0.3198
sca,-0.1113
gca,-0.1042
xg,-0.1036
crosses_into_penalty_area,0.0066
passes_into_final_third,-0.5209
passes_into_penalty_area,-0.1935
progressive_passes,-0.4257
carry_progressive_distance,-0.3659
assisted_shots,0.0414
fouled,-0.5167
pens_won,-0.3681
tackles,-0.6817
interceptions,-0.4467
blocks,-0.7013
tackles_won,-0.6017
dribble_tackles,-0.6408
dribbles_vs,-0.6009
pressures,-0.4185
pressure_regains,-0.49
clearances,-0.5899
errors,-0.5331
aerials_won,-0.5107
aerials_lost,-0.4492
ball_recoveries,-0.6497
pens_conceded,-0.4889
fouls,-0.7033
cards_yellow_red,-0.3235
