position,CB
minutes,822.0
passes_completed,1.4519
passes,1.1529
dribbles_completed,-0.8803
dribbles,-1.0446
passes_completed_short,-0.5592
passes_short,-0.8381
passes_completed_medium,1.6565
passes_medium,1.5257
passes_completed_long,4.1564
passes_long,3.0079
passes_total_distance,2.4505
passes_free_kicks,0.3991
through_balls,-0.6322
passes_pressure,-0.226
passes_switches,2.4755
crosses,-1.1359
corner_kicks,-0.5567
passes_intercepted,-1.6011
passes_blocked,-1.3858
dispossessed,-1.415
goals,-0.724
assists,-0.7714
pens_made,-0.2419
pens_att,-0.2711
shots_total,-0.9889
shots_on_target,-1.029
sca,-1.2345
gca,-1.0103
xg,-0.8911
crosses_into_penalty_area,-0.8508
passes_into_final_third,0.521
passes_into_penalty_area,-0.9655
progressive_passes,0.5382
carry_progressive_distance,0.6838
assisted_shots,-1.0812
fouled,-1.074
pens_won,-0.2937
tackles,0.234
interceptions,0.1941
blocks,0.4028
tackles_won,-0.3046
dribble_tackles,-0.568
dribbles_vs,-0.814
pressures,-1.305
pressure_regains,-0.8103
clearances,3.468
errors,-0.376
aerials_won,2.2793
aerials_lost,1.0612
ball_recoveries,0.2328
pens_conceded,5.6889
fouls,-0.9809
cards_yellow_red,-0.1907
