position,LB
minutes,496.0
passes_completed,0.4136
passes,0.8619
dribbles_completed,-1.0424
dribbles,-0.6526
passes_completed_short,0.1779
passes_short,0.0478
passes_completed_medium,0.3763
passes_medium,0.7073
passes_completed_long,0.7565
passes_long,1.5782
passes_total_distance,0.6103
passes_free_kicks,-0.3797
through_balls,-0.6322
passes_pressure,0.3796
passes_switches,-0.6173
crosses,-0.238
corner_kicks,-0.5567
passes_intercepted,0.269
passes_blocked,1.3132
dispossessed,-1.2096
goals,-0.724
assists,-0.7714
pens_made,-0.2419
pens_att,-0.2711
shots_total,-0.9525
shots_on_target,-1.029
sca,-0.2069
gca,-1.0103
xg,-0.7607
crosses_into_penalty_area,1.7166
passes_into_final_third,0.153
passes_into_penalty_area,0.9623
progressive_passes,1.1982
carry_progressive_distance,-0.3684
assisted_shots,0.4287
fouled,-1.1755
pens_won,-0.2937
tackles,1.4674
interceptions,0.2596
blocks,-0.3545
tackles_won,0.3849
dribble_tackles,2.4063
dribbles_vs,0.5876
pressures,-0.2848
pressure_regains,0.5596
clearances,1.9347
errors,-0.376
aerials_won,0.8719
aerials_lost,0.7461
ball_recoveries,0.6113
pens_conceded,-0.3183
fouls,-0.2816
cards_yellow_red,-0.1907
