position,RW
passes_completed,-0.3902
passes,-0.3101
dribbles_completed,0.4914
dribbles,0.3311
passes_completed_short,0.027
passes_short,0.1542
passes_completed_medium,-0.3832
passes_medium,-0.3801
passes_completed_long,-1.1812
passes_long,-0.9352
passes_total_distance,-0.6863
passes_free_kicks,-0.7897
through_balls,2.1543
passes_pressure,0.6713
passes_switches,-1.1836
crosses,-0.1627
corner_kicks,-0.5565
passes_intercepted,1.8292
passes_blocked,0.431
dispossessed,0.5878
goals,-0.7238
assists,-0.7711
pens_made,-0.2418
pens_att,-0.271
shots_total,-0.5049
shots_on_target,-0.0648
sca,-0.0836
gca,-1.0099
xg,-0.4671
crosses_into_penalty_area,-0.1551
passes_into_final_third,-0.662
passes_into_penalty_area,-0.6926
progressive_passes,-0.6717
carry_progressive_distance,-1.1469
assisted_shots,0.0166
fouled,-0.6025
pens_won,-0.2935
tackles,0.1257
interceptions,0.8294
blocks,0.7399
tackles_won,0.2269
dribble_tackles,0.1244
dribbles_vs,1.495
pressures,1.5472
pressure_regains,1.6224
clearances,-0.8968
errors,-0.3758
aerials_won,-0.7411
aerials_lost,1.5321
ball_recoveries,0.6233
pens_conceded,-0.3182
fouls,0.8212
cards_yellow_red,-0.1906
