position,LW
minutes,-1.0412
passes_completed,-0.8515
passes,-0.8938
dribbles_completed,-0.6858
dribbles,-0.6807
passes_completed_short,-0.8318
passes_short,-0.8521
passes_completed_medium,-0.792
passes_medium,-0.8243
passes_completed_long,-0.7346
passes_long,-0.7438
passes_total_distance,-0.829
passes_free_kicks,-0.5974
through_balls,-0.5
passes_pressure,-0.919
passes_switches,-0.7259
crosses,-0.6066
corner_kicks,-0.3242
passes_intercepted,-0.8134
passes_blocked,-0.797
dispossessed,-0.7273
goals,-0.4721
assists,-0.5781
pens_made,-0.2258
pens_att,-0.2444
shots_total,-0.6023
shots_on_target,-0.5775
sca,-0.7162
gca,-0.6302
xg,-0.4943
crosses_into_penalty_area,-0.5536
passes_into_final_third,-0.7163
passes_into_penalty_area,-0.5593
progressive_passes,-0.7547
carry_progressive_distance,-0.8502
assisted_shots,-0.6472
fouled,-0.7961
pens_won,-0.3681
tackles,-0.8512
interceptions,-0.8029
blocks,-0.8715
tackles_won,-0.8371
dribble_tackles,-0.8012
dribbles_vs,-0.8297
pressures,-0.9002
pressure_regains,-0.9089
clearances,-0.6104
errors,-0.5331
aerials_won,-0.6402
aerials_lost,-0.7402
ball_recoveries,-0.9187
pens_conceded,-0.4889
fouls,-0.8915
cards_yellow_red,-0.3235
