position,AM
minutes,714.0
passes_completed,2.5918
passes,2.2452
dribbles_completed,1.3974
dribbles,0.5258
passes_completed_short,3.1395
passes_short,3.01
passes_completed_medium,1.8069
passes_medium,1.5778
passes_completed_long,1.3307
passes_long,0.6
passes_total_distance,2.0936
passes_free_kicks,-0.5758
through_balls,1.1545
passes_pressure,3.6342
passes_switches,0.3605
crosses,-0.4082
corner_kicks,1.1185
passes_intercepted,0.5061
passes_blocked,-0.5773
dispossessed,0.2969
goals,-0.0016
assists,2.261
pens_made,-0.2419
pens_att,-0.2711
shots_total,-0.2708
shots_on_target,0.825
sca,2.2061
gca,3.476
xg,-0.2572
crosses_into_penalty_area,0.041
passes_into_final_third,2.9322
passes_into_penalty_area,2.0434
progressive_passes,1.335
carry_progressive_distance,1.6149
assisted_shots,2.2252
fouled,-0.9845
pens_won,-0.2937
tackles,-0.6264
interceptions,1.2619
blocks,0.2249
tackles_won,-0.7342
dribble_tackles,0.2312
dribbles_vs,-0.3423
pressures,-0.9908
pressure_regains,-0.5778
clearances,-1.0155
errors,-0.376
aerials_won,-0.6297
aerials_lost,-1.1969
ball_recoveries,-0.4782
pens_conceded,-0.3183
fouls,0.8133
cards_yellow_red,-0.1907
