position,RB
minutes,1.4432
passes_completed,2.2895
passes,2.0227
dribbles_completed,-0.2074
dribbles,-0.3609
passes_completed_short,1.3243
passes_short,1.1863
passes_completed_medium,2.7299
passes_medium,2.4961
passes_completed_long,2.6735
passes_long,2.0158
passes_total_distance,2.5581
passes_free_kicks,1.5051
through_balls,0.1405
passes_pressure,1.2508
passes_switches,1.664
crosses,-0.5519
corner_kicks,-0.3242
passes_intercepted,-0.0985
passes_blocked,-0.3983
dispossessed,-0.3427
goals,0.187
assists,-0.1163
pens_made,-0.2258
pens_att,-0.2444
shots_total,-0.0534
shots_on_target,-0.2167
sca,-0.2901
gca,-0.2094
xg,-0.147
crosses_into_penalty_area,-0.4603
passes_into_final_third,1.0055
passes_into_penalty_area,-0.224
progressive_passes,0.5613
carry_progressive_distance,1.8022
assisted_shots,-0.3993
fouled,0.9817
pens_won,-0.3681
tackles,1.5398
interceptions,0.5861
blocks,1.8304
tackles_won,1.4284
dribble_tackles,1.2308
dribbles_vs,0.715
pressures,0.5342
pressure_regains,0.8457
clearances,3.2911
errors,-0.5331
aerials_won,2.4496
aerials_lost,0.9438
ball_recoveries,1.2257
pens_conceded,0.7569
fouls,1.6352
cards_yellow_red,-0.3235
