position,DM
minutes,620.0
passes_completed,0.5984
passes,0.3008
dribbles_completed,-0.6024
dribbles,-0.5788
passes_completed_short,0.2722
passes_short,0.1561
passes_completed_medium,0.4904
passes_medium,0.3896
passes_completed_long,0.9268
passes_long,0.1573
passes_total_distance,0.6317
passes_free_kicks,0.6908
through_balls,-0.6322
passes_pressure,-0.9247
passes_switches,0.1601
crosses,-0.5373
corner_kicks,-0.5567
passes_intercepted,-1.5175
passes_blocked,-0.5939
dispossessed,-1.0864
goals,0.108
assists,-0.7714
pens_made,-0.2419
pens_att,-0.2711
shots_total,-1.1825
shots_on_target,-0.6731
sca,-0.3835
gca,-1.0103
xg,-0.8911
crosses_into_penalty_area,-0.3373
passes_into_final_third,-0.114
passes_into_penalty_area,0.0542
progressive_passes,0.4537
carry_progressive_distance,-0.7307
assisted_shots,-0.5617
fouled,-0.0964
pens_won,-0.2937
tackles,-0.4228
interceptions,0.4873
blocks,0.6155
tackles_won,-0.3132
dribble_tackles,-0.2846
dribbles_vs,1.6117
pressures,0.6066
pressure_regains,-0.1312
clearances,0.7328
errors,-0.376
aerials_won,-0.2605
aerials_lost,-0.5737
ball_recoveries,2.0651
pens_conceded,-0.3183
fouls,1.7169
cards_yellow_red,-0.1907
