position,CB
passes_completed,1.1677
passes,1.175
dribbles_completed,-0.9083
dribbles,-0.9169
passes_completed_short,0.4987
passes_short,0.4961
passes_completed_medium,1.307
passes_medium,1.3503
passes_completed_long,1.1002
passes_long,0.7101
passes_total_distance,1.2707
passes_free_kicks,0.5517
through_balls,0.0444
passes_pressure,0.0412
passes_switches,0.146
crosses,-0.7828
corner_kicks,-0.4512
passes_intercepted,-0.4067
passes_blocked,-0.5139
dispossessed,-0.874
goals,-0.3972
assists,-0.2955
pens_made,-0.2739
pens_att,-0.3089
shots_total,-0.6086
shots_on_target,-0.7836
sca,-0.5991
gca,-0.4873
xg,-0.3543
crosses_into_penalty_area,-0.3039
passes_into_final_third,1.0588
passes_into_penalty_area,-0.2673
progressive_passes,1.1683
carry_progressive_distance,-0.0961
assisted_shots,-0.3837
fouled,-0.3581
pens_won,-0.3695
tackles,0.7397
interceptions,0.5219
blocks,0.1217
tackles_won,0.9529
dribble_tackles,0.7982
dribbles_vs,0.8067
pressures,-0.4998
pressure_regains,0.1777
clearances,1.4369
errors,1.3003
aerials_won,1.263
aerials_lost,-0.0922
ball_recoveries,2.3992
pens_conceded,0.3478
fouls,0.9487
cards_yellow_red,1.1924
