position,CB
passes_completed,0.3287
passes,0.1609
dribbles_completed,-0.8623
dribbles,-0.9021
passes_completed_short,-0.5651
passes_short,-0.7738
passes_completed_medium,1.0081
passes_medium,0.9197
passes_completed_long,0.3213
passes_long,0.2664
passes_total_distance,0.5282
passes_free_kicks,0.8576
through_balls,-0.4794
passes_pressure,-0.8495
passes_switches,-0.6795
crosses,-0.958
corner_kicks,-0.5565
passes_intercepted,-1.2515
passes_blocked,-0.7335
dispossessed,-1.1952
goals,-0.2303
assists,-0.7711
pens_made,-0.2418
pens_att,-0.271
shots_total,-0.9943
shots_on_target,-0.712
sca,-1.1715
gca,-0.7227
xg,-0.6279
crosses_into_penalty_area,-0.622
passes_into_final_third,-0.0824
passes_into_penalty_area,-1.0718
progressive_passes,-0.2505
carry_progressive_distance,-0.3467
assisted_shots,-1.0241
fouled,0.1092
pens_won,-0.2935
tackles,0.8085
interceptions,1.0634
blocks,0.4242
tackles_won,0.7614
dribble_tackles,0.1016
dribbles_vs,-0.3522
pressures,-0.7046
pressure_regains,-0.0254
clearances,2.4584
errors,0.5271
aerials_won,1.0513
aerials_lost,-0.1421
ball_recoveries,0.1009
pens_conceded,0.2723
fouls,0.7097
cards_yellow_red,-0.1906
