position,RM
minutes,-0.7604
passes_completed,-0.3735
passes,-0.1095
dribbles_completed,-0.9787
dribbles,-1.1048
passes_completed_short,-0.3003
passes_short,-0.2055
passes_completed_medium,-0.3865
passes_medium,-0.3012
passes_completed_long,-0.1565
passes_long,0.533
passes_total_distance,-0.3354
passes_free_kicks,-0.4581
through_balls,-0.632
passes_pressure,-0.8118
passes_switches,0.6521
crosses,0.2433
corner_kicks,3.0706
passes_intercepted,-1.2972
passes_blocked,1.6213
dispossessed,-1.1441
goals,-0.7238
assists,-0.7711
pens_made,-0.2418
pens_att,-0.271
shots_total,-0.3265
shots_on_target,0.1422
sca,-0.3221
gca,-1.0099
xg,-0.7192
crosses_into_penalty_area,-0.8504
passes_into_final_third,-0.3085
passes_into_penalty_area,-1.3074
progressive_passes,-0.9862
carry_progressive_distance,-1.7019
assisted_shots,0.3198
fouled,-0.697
pens_won,-0.2935
tackles,-0.8377
interceptions,0.3605
blocks,0.653
tackles_won,-1.0004
dribble_tackles,-0.8049
dribbles_vs,-0.0063
pressures,1.4575
pressure_regains,1.6522
clearances,-0.5837
errors,-0.3758
aerials_won,-1.1368
aerials_lost,-0.3348
ball_recoveries,-1.1293
pens_conceded,-0.3182
fouls,-0.8837
cards_yellow_red,-0.1906
