position,LB
passes_completed,0.3392
passes,0.5439
dribbles_completed,-1.0373
dribbles,-0.9283
passes_completed_short,0.4869
passes_short,0.4738
passes_completed_medium,0.2604
passes_medium,0.4645
passes_completed_long,-0.0863
passes_long,0.202
passes_total_distance,0.161
passes_free_kicks,-0.8198
through_balls,-0.7252
passes_pressure,0.0804
passes_switches,-0.7256
crosses,0.7572
corner_kicks,-0.4808
passes_intercepted,0.2774
passes_blocked,-0.0228
dispossessed,-0.9212
goals,-0.7415
assists,0.222
pens_made,-0.2739
pens_att,-0.3089
shots_total,-1.0505
shots_on_target,-0.7299
sca,-0.7472
gca,-0.2444
xg,-0.8128
crosses_into_penalty_area,2.3951
passes_into_final_third,0.1605
passes_into_penalty_area,0.6715
progressive_passes,0.2644
carry_progressive_distance,-0.71
assisted_shots,-0.2751
fouled,-0.8914
pens_won,-0.3695
tackles,1.5048
interceptions,1.7974
blocks,1.1244
tackles_won,1.5511
dribble_tackles,1.999
dribbles_vs,0.8135
pressures,-0.3071
pressure_regains,-0.0038
clearances,1.3088
errors,1.7879
aerials_won,-0.2853
aerials_lost,0.0751
ball_recoveries,1.1313
pens_conceded,-0.4415
fouls,0.0347
cards_yellow_red,-0.2618
