position,AM
passes_completed,1.0162
passes,1.2692
dribbles_completed,-0.2561
dribbles,-0.257
passes_completed_short,1.6897
passes_short,1.7191
passes_completed_medium,0.2161
passes_medium,0.3589
passes_completed_long,0.5091
passes_long,0.8936
passes_total_distance,0.7914
passes_free_kicks,0.0336
through_balls,-0.632
passes_pressure,2.8719
passes_switches,4.0342
crosses,2.7987
corner_kicks,2.8394
passes_intercepted,1.637
passes_blocked,2.487
dispossessed,1.6221
goals,0.9849
assists,-0.7711
pens_made,-0.2418
pens_att,-0.271
shots_total,1.1834
shots_on_target,0.433
sca,2.9155
gca,0.3164
xg,-0.034
crosses_into_penalty_area,1.2585
passes_into_final_third,0.0186
passes_into_penalty_area,2.4224
progressive_passes,0.6174
carry_progressive_distance,1.943
assisted_shots,1.6021
fouled,-0.0536
pens_won,-0.2935
tackles,-1.2626
interceptions,-1.0135
blocks,-0.4757
tackles_won,-1.3143
dribble_tackles,-1.4373
dribbles_vs,0.1312
pressures,0.3665
pressure_regains,0.2375
clearances,-0.8356
errors,-0.3758
aerials_won,-0.5366
aerials_lost,-0.7078
ball_recoveries,0.1925
pens_conceded,-0.3182
fouls,1.8184
cards_yellow_red,-0.1906
