position,CM
minutes,0.3295
passes_completed,-0.5682
passes,-0.6038
dribbles_completed,0.654
dribbles,0.9497
passes_completed_short,-0.2835
passes_short,-0.3655
passes_completed_medium,-0.7512
passes_medium,-0.7823
passes_completed_long,-0.3243
passes_long,-0.3309
passes_total_distance,-0.5715
passes_free_kicks,-0.4771
through_balls,-0.632
passes_pressure,-0.0743
passes_switches,0.0438
crosses,-0.2704
corner_kicks,-0.3573
passes_intercepted,-1.0702
passes_blocked,0.4625
dispossessed,0.1999
goals,0.2381
assists,-0.0983
pens_made,-0.2418
pens_att,-0.271
shots_total,-0.2719
shots_on_target,0.1027
sca,-0.2488
gca,-0.0767
xg,-0.3181
crosses_into_penalty_area,-0.2568
passes_into_final_third,-0.3402
passes_into_penalty_area,0.136
progressive_passes,-0.1216
carry_progressive_distance,0.0209
assisted_shots,-0.672
fouled,0.8863
pens_won,0.7013
tackles,0.2166
interceptions,-0.2333
blocks,-0.8334
tackles_won,-0.1482
dribble_tackles,0.6736
dribbles_vs,0.6918
pressures,1.7025
pressure_regains,1.595
clearances,-0.5351
errors,-0.3758
aerials_won,-0.5034
aerials_lost,-0.1504
ball_recoveries,-0.0836
pens_conceded,-0.3182
fouls,2.3044
cards_yellow_red,-0.1906
