position,LB
passes_completed,0.4814
passes,0.6406
dribbles_completed,-0.1136
dribbles,-0.1278
passes_completed_short,0.7174
passes_short,0.7083
passes_completed_medium,0.2392
passes_medium,0.3236
passes_completed_long,0.1244
passes_long,0.3697
passes_total_distance,0.3941
passes_free_kicks,0.9341
through_balls,-0.0809
passes_pressure,0.5471
passes_switches,1.1804
crosses,0.5598
corner_kicks,0.6686
passes_intercepted,0.305
passes_blocked,0.6749
dispossessed,-0.2659
goals,-0.7415
assists,-0.1478
pens_made,-0.2739
pens_att,0.5619
shots_total,-0.2521
shots_on_target,-0.5613
sca,0.331
gca,-0.3401
xg,-0.3951
crosses_into_penalty_area,-0.034
passes_into_final_third,-0.2216
passes_into_penalty_area,0.2605
progressive_passes,0.6088
carry_progressive_distance,0.8756
assisted_shots,0.6188
fouled,0.351
pens_won,1.7318
tackles,0.7587
interceptions,0.2462
blocks,-0.2601
tackles_won,1.0112
dribble_tackles,1.6541
dribbles_vs,1.0217
pressures,-0.5374
pressure_regains,-0.3172
clearances,0.0701
errors,-0.5457
aerials_won,-0.4235
aerials_lost,-0.8202
ball_recoveries,0.2509
pens_conceded,-0.4415
fouls,-0.3654
cards_yellow_red,-0.2618
