position,DM
minutes,-0.8102
passes_completed,-0.5649
passes,-0.6139
dribbles_completed,-0.434
dribbles,-0.498
passes_completed_short,-0.5664
passes_short,-0.5596
passes_completed_medium,-0.5353
passes_medium,-0.5747
passes_completed_long,-0.4413
passes_long,-0.5415
passes_total_distance,-0.5424
passes_free_kicks,-0.3392
through_balls,-0.5
passes_pressure,-0.4982
passes_switches,-0.3975
crosses,-0.6066
corner_kicks,-0.226
passes_intercepted,-0.4957
passes_blocked,-0.5478
dispossessed,-0.5109
goals,-0.4721
assists,-0.5781
pens_made,-0.2258
pens_att,-0.2444
shots_total,-0.6023
shots_on_target,-0.526
sca,-0.565
gca,-0.6302
xg,-0.4653
crosses_into_penalty_area,-0.5536
passes_into_final_third,-0.5488
passes_into_penalty_area,-0.6203
progressive_passes,-0.5469
carry_progressive_distance,-0.6372
assisted_shots,-0.5095
fouled,-0.5675
pens_won,-0.3681
tackles,-0.5688
interceptions,-0.3043
blocks,-0.7226
tackles_won,-0.484
dribble_tackles,-0.5873
dribbles_vs,-0.4483
pressures,-0.6431
pressure_regains,-0.5533
clearances,-0.4462
errors,-0.5331
aerials_won,-0.3627
aerials_lost,-0.47
ball_recoveries,-0.4928
pens_conceded,-0.4889
fouls,-0.542
cards_yellow_red,-0.3235
