position,DM
minutes,-0.6951
passes_completed,-0.079
passes,-0.1461
dribbles_completed,-0.2146
dribbles,-0.6353
passes_completed_short,-0.4262
passes_short,-0.2759
passes_completed_medium,0.1478
passes_medium,-0.0647
passes_completed_long,0.2138
passes_long,0.2977
passes_total_distance,0.159
passes_free_kicks,-0.1419
through_balls,-0.632
passes_pressure,-0.7703
passes_switches,0.4027
crosses,-0.828
corner_kicks,-0.3795
passes_intercepted,1.6384
passes_blocked,-0.7761
dispossessed,-0.7815
goals,-0.7238
assists,-0.7711
pens_made,-0.2418
pens_att,-0.271
shots_total,-0.9416
shots_on_target,-0.5716
sca,-0.7708
gca,-1.0099
xg,-0.2211
crosses_into_penalty_area,-0.8504
passes_into_final_third,1.2304
passes_into_penalty_area,-1.0159
progressive_passes,0.5708
carry_progressive_distance,-1.0796
assisted_shots,-0.8597
fouled,0.6021
pens_won,-0.2935
tackles,0.4586
interceptions,0.7017
blocks,1.166
tackles_won,0.7721
dribble_tackles,1.0308
dribbles_vs,0.0006
pressures,1.0016
pressure_regains,1.1441
clearances,-0.1172
errors,-0.3758
aerials_won,0.3642
aerials_lost,-0.1653
ball_recoveries,0.7096
pens_conceded,-0.3182
fouls,1.2767
cards_yellow_red,-0.1906
