position,WB
minutes,1007.0
passes_completed,-0.2114
passes,0.1077
dribbles_completed,-0.7498
dribbles,-0.7223
passes_completed_short,-0.0012
passes_short,0.0501
passes_completed_medium,-0.2968
passes_medium,-0.1446
passes_completed_long,-0.4072
passes_long,0.3458
passes_total_distance,-0.2925
passes_free_kicks,-0.0729
through_balls,-0.6322
passes_pressure,0.5144
passes_switches,0.0412
crosses,1.5179
corner_kicks,-0.3022
passes_intercepted,-0.1817
passes_blocked,1.0049
dispossessed,-0.5046
goals,0.3005
assists,2.0953
pens_made,-0.2419
pens_att,-0.2711
shots_total,-0.8639
shots_on_target,-0.5908
sca,-0.5912
gca,1.3754
xg,-0.6985
crosses_into_penalty_area,0.7299
passes_into_final_third,-0.4762
passes_into_penalty_area,0.2296
progressive_passes,-0.2827
carry_progressive_distance,-1.0877
assisted_shots,-0.4971
fouled,-1.3036
pens_won,-0.2937
tackles,-0.1707
interceptions,0.2313
blocks,2.5666
tackles_won,-0.7423
dribble_tackles,0.2189
dribbles_vs,0.4444
pressures,1.2282
pressure_regains,0.0975
clearances,0.0609
errors,-0.376
aerials_won,-0.3276
aerials_lost,-0.1206
ball_recoveries,0.0699
pens_conceded,-0.3183
fouls,-0.8869
cards_yellow_red,-0.1907
