position,WB
minutes,848.0
passes_completed,0.712
passes,0.6463
dribbles_completed,-0.3065
dribbles,0.3862
passes_completed_short,1.3853
passes_short,1.4436
passes_completed_medium,0.4541
passes_medium,0.4352
passes_completed_long,-0.6553
passes_long,-0.8102
passes_total_distance,0.184
passes_free_kicks,-0.5211
through_balls,0.8721
passes_pressure,0.9719
passes_switches,-1.1674
crosses,0.1771
corner_kicks,-0.5567
passes_intercepted,0.6301
passes_blocked,0.1487
dispossessed,0.1465
goals,-0.724
assists,0.9307
pens_made,-0.2419
pens_att,-0.2711
shots_total,-0.8875
shots_on_target,-0.7688
sca,-0.4735
gca,-0.066
xg,-0.7386
crosses_into_penalty_area,0.6509
passes_into_final_third,-0.4556
passes_into_penalty_area,0.0199
progressive_passes,0.1864
carry_progressive_distance,0.4604
assisted_shots,0.2811
fouled,-0.088
pens_won,-0.2937
tackles,0.4178
interceptions,-0.306
blocks,0.6521
tackles_won,0.3909
dribble_tackles,-0.0326
dribbles_vs,-0.2256
pressures,-0.0384
pressure_regains,-0.1775
clearances,0.7101
errors,-0.376
aerials_won,-0.3894
aerials_lost,0.1058
ball_recoveries,0.5602
pens_conceded,-0.3183
fouls,-0.326
cards_yellow_red,-0.1907
