position,CB
minutes,687.0
passes_completed,-0.4459
passes,-0.524
dribbles_completed,-0.9536
dribbles,-1.0896
passes_completed_short,-1.7902
passes_short,-2.0208
passes_completed_medium,-0.0103
passes_medium,-0.1633
passes_completed_long,1.7746
passes_long,1.7948
passes_total_distance,0.363
passes_free_kicks,0.6783
through_balls,-0.6322
passes_pressure,-1.5757
passes_switches,0.1488
crosses,-1.1359
corner_kicks,-0.5567
passes_intercepted,-0.3223
passes_blocked,-1.4829
dispossessed,-1.415
goals,-0.724
assists,-0.7714
pens_made,-0.2419
pens_att,-0.2711
shots_total,-1.0591
shots_on_target,-1.029
sca,-1.3597
gca,-1.0103
xg,-0.7029
crosses_into_penalty_area,-0.8508
passes_into_final_third,-0.5827
passes_into_penalty_area,-1.308
progressive_passes,-0.967
carry_progressive_distance,-1.2906
assisted_shots,-1.2075
fouled,-1.3118
pens_won,-0.2937
tackles,0.0467
interceptions,-0.5418
blocks,-0.2918
tackles_won,-0.2327
dribble_tackles,0.9906
dribbles_vs,0.646
pressures,-1.3919
pressure_regains,-1.4327
clearances,4.1912
errors,-0.376
aerials_won,1.1045
aerials_lost,0.0334
ball_recoveries,-0.0468
pens_conceded,-0.3183
fouls,0.2891
cards_yellow_red,-0.1907
