position,LW
passes_completed,-1.4217
passes,-1.6106
dribbles_completed,0.6014
dribbles,1.5651
passes_completed_short,-1.0441
passes_short,-0.9307
passes_completed_medium,-1.3983
passes_medium,-1.6336
passes_completed_long,-1.2342
passes_long,-1.4095
passes_total_distance,-1.4467
passes_free_kicks,-1.0216
through_balls,1.3435
passes_pressure,-1.3598
passes_switches,-1.0956
crosses,-0.2159
corner_kicks,-0.5565
passes_intercepted,0.7565
passes_blocked,-0.2371
dispossessed,1.1092
goals,-0.7238
assists,-0.7711
pens_made,-0.2418
pens_att,-0.271
shots_total,-0.1578
shots_on_target,-0.3453
sca,0.1306
gca,-1.0099
xg,-0.29
crosses_into_penalty_area,0.1355
passes_into_final_third,-1.4551
passes_into_penalty_area,-0.4356
progressive_passes,-1.879
carry_progressive_distance,0.7202
assisted_shots,0.6066
fouled,-0.5351
pens_won,-0.2935
tackles,-0.6487
interceptions,-1.6369
blocks,-0.5975
tackles_won,-1.3481
dribble_tackles,0.039
dribbles_vs,-0.0055
pressures,1.3568
pressure_regains,-0.3319
clearances,-0.8473
errors,-0.3758
aerials_won,-0.5757
aerials_lost,2.7272
ball_recoveries,-1.433
pens_conceded,-0.3182
fouls,-0.2383
cards_yellow_red,-0.1906
