position,DM
minutes,-0.363
passes_completed,1.175
passes,1.1851
dribbles_completed,-0.7564
dribbles,-0.7892
passes_completed_short,1.154
passes_short,1.0185
passes_completed_medium,1.1021
passes_medium,1.0005
passes_completed_long,0.277
passes_long,0.875
passes_total_distance,0.9348
passes_free_kicks,3.1361
through_balls,-0.632
passes_pressure,1.4204
passes_switches,0.776
crosses,-0.7722
corner_kicks,1.1996
passes_intercepted,-0.205
passes_blocked,-0.5786
dispossessed,-0.218
goals,-0.7238
assists,-0.7711
pens_made,-0.2418
pens_att,-0.271
shots_total,-0.9631
shots_on_target,-1.0285
sca,-0.0347
gca,-1.0099
xg,-0.8908
crosses_into_penalty_area,-0.8504
passes_into_final_third,0.7499
passes_into_penalty_area,-0.343
progressive_passes,0.7091
carry_progressive_distance,-0.2711
assisted_shots,-0.2564
fouled,1.0731
pens_won,-0.2935
tackles,1.3683
interceptions,-0.7159
blocks,-0.4115
tackles_won,1.8616
dribble_tackles,0.6623
dribbles_vs,2.0675
pressures,1.0198
pressure_regains,1.8479
clearances,-0.6968
errors,-0.3758
aerials_won,-1.1368
aerials_lost,-0.412
ball_recoveries,1.4389
pens_conceded,-0.3182
fouls,0.6667
cards_yellow_red,-0.1906
