position,FW
passes_completed,-1.7043
passes,-1.6401
dribbles_completed,1.0866
dribbles,1.2866
passes_completed_short,-1.0966
passes_short,-0.805
passes_completed_medium,-1.6151
passes_medium,-1.438
passes_completed_long,-1.467
passes_long,-1.5049
passes_total_distance,-1.8175
passes_free_kicks,-1.0771
through_balls,0.9779
passes_pressure,-0.6542
passes_switches,-1.4836
crosses,-0.4065
corner_kicks,-0.4808
passes_intercepted,-0.1023
passes_blocked,0.864
dispossessed,1.2583
goals,1.5438
assists,1.0437
pens_made,-0.2739
pens_att,-0.3089
shots_total,1.6728
shots_on_target,2.1646
sca,1.5231
gca,2.7568
xg,1.929
crosses_into_penalty_area,-0.8365
passes_into_final_third,-0.8182
passes_into_penalty_area,-0.0156
progressive_passes,-0.937
carry_progressive_distance,-1.0712
assisted_shots,0.3471
fouled,0.0841
pens_won,5.1852
tackles,-0.8216
interceptions,-1.229
blocks,-1.1138
tackles_won,-1.1418
dribble_tackles,-0.9848
dribbles_vs,-1.4021
pressures,-0.1887
pressure_regains,-0.3581
clearances,-0.9412
errors,-0.5457
aerials_won,0.4272
aerials_lost,1.3011
ball_recoveries,-0.8662
pens_conceded,-0.4415
fouls,1.4618
cards_yellow_red,-0.2618
