position,LB
minutes,0.0979
passes_completed,0.2726
passes,0.3796
dribbles_completed,-0.5131
dribbles,-0.6464
passes_completed_short,0.6526
passes_short,0.6365
passes_completed_medium,0.3621
passes_medium,0.5278
passes_completed_long,-0.8382
passes_long,-0.4253
passes_total_distance,-0.0696
passes_free_kicks,-0.7816
through_balls,-0.632
passes_pressure,-0.5564
passes_switches,-0.9583
crosses,-0.3803
corner_kicks,-0.5565
passes_intercepted,-0.5454
passes_blocked,-0.0083
dispossessed,-0.7812
goals,-0.7238
assists,-0.7711
pens_made,-0.2418
pens_att,-0.271
shots_total,-1.0667
shots_on_target,-0.9039
sca,-0.6465
gca,-0.5573
xg,-0.8908
crosses_into_penalty_area,-0.4906
passes_into_final_third,0.2759
passes_into_penalty_area,-0.7506
progressive_passes,0.1593
carry_progressive_distance,-0.2722
assisted_shots,-0.8837
fouled,-0.4278
pens_won,-0.2935
tackles,-0.403
interceptions,0.1712
blocks,-0.0314
tackles_won,-0.2345
dribble_tackles,0.3138
dribbles_vs,-0.4767
pressures,-1.1219
pressure_regains,-0.5227
clearances,-0.0962
errors,-0.3758
aerials_won,-0.676
aerials_lost,-0.7988
ball_recoveries,0.619
pens_conceded,1.0772
fouls,-0.1493
cards_yellow_red,-0.1906
