position,DM
minutes,667.0
passes_completed,-0.2641
passes,-0.1094
dribbles_completed,-0.4988
dribbles,-0.7187
passes_completed_short,0.4513
passes_short,0.6206
passes_completed_medium,-0.6844
passes_medium,-0.7744
passes_completed_long,-0.611
passes_long,0.0512
passes_total_distance,-0.4963
passes_free_kicks,0.7293
through_balls,-0.6322
passes_pressure,0.1056
passes_switches,0.0506
crosses,0.0883
corner_kicks,1.877
passes_intercepted,0.0401
passes_blocked,-0.6835
dispossessed,0.1121
goals,-0.724
assists,-0.7714
pens_made,-0.2419
pens_att,-0.2711
shots_total,-0.0533
shots_on_target,-0.6982
sca,-0.1465
gca,0.1903
xg,-0.4064
crosses_into_penalty_area,-0.3735
passes_into_final_third,0.4411
passes_into_penalty_area,-0.6749
progressive_passes,-0.8478
carry_progressive_distance,-0.7786
assisted_shots,-0.0391
fouled,-0.207
pens_won,-0.2937
tackles,2.5031
interceptions,1.7484
blocks,2.5278
tackles_won,1.9392
dribble_tackles,2.1355
dribbles_vs,1.5178
pressures,1.3394
pressure_regains,1.357
clearances,-0.2842
errors,-0.376
aerials_won,0.221
aerials_lost,0.0742
ball_recoveries,1.613
pens_conceded,-0.3183
fouls,2.1074
cards_yellow_red,-0.1907
