position,RM
passes_completed,-0.8817
passes,-0.9939
dribbles_completed,-1.2419
dribbles,-1.073
passes_completed_short,-1.3538
passes_short,-1.5473
passes_completed_medium,-0.4043
passes_medium,-0.505
passes_completed_long,-0.1945
passes_long,-0.2362
passes_total_distance,-0.6
passes_free_kicks,-0.3472
through_balls,-0.632
passes_pressure,-2.2707
passes_switches,-0.7819
crosses,-0.8998
corner_kicks,-0.5565
passes_intercepted,-1.8569
passes_blocked,0.2215
dispossessed,-0.7675
goals,0.9144
assists,1.5208
pens_made,-0.2418
pens_att,-0.271
shots_total,0.7776
shots_on_target,1.0733
sca,-0.2871
gca,-1.0099
xg,1.9842
crosses_into_penalty_area,-0.8504
passes_into_final_third,-0.2244
passes_into_penalty_area,0.4805
progressive_passes,0.1407
carry_progressive_distance,-0.9629
assisted_shots,-0.5741
fouled,0.2662
pens_won,-0.2935
tackles,1.4146
interceptions,-0.4416
blocks,0.3455
tackles_won,1.663
dribble_tackles,1.5902
dribbles_vs,0.7165
pressures,-0.4027
pressure_regains,-0.4544
clearances,-0.6709
errors,-0.3758
aerials_won,-1.1368
aerials_lost,-1.0303
ball_recoveries,-0.5618
pens_conceded,-0.3182
fouls,1.1962
cards_yellow_red,-0.1906
