position,WB
minutes,901.0
passes_completed,-0.4172
passes,-0.0715
dribbles_completed,-0.0313
dribbles,-0.0493
passes_completed_short,-0.452
passes_short,-0.3789
passes_completed_medium,-0.073
passes_medium,0.3025
passes_completed_long,-0.7072
passes_long,-0.2102
passes_total_distance,-0.4382
passes_free_kicks,-0.0791
through_balls,-0.6322
passes_pressure,-1.4806
passes_switches,-1.0738
crosses,1.171
corner_kicks,-0.5567
passes_intercepted,0.0155
passes_blocked,1.6342
dispossessed,-0.0584
goals,-0.724
assists,-0.7714
pens_made,-0.2419
pens_att,-0.2711
shots_total,-1.1248
shots_on_target,-1.029
sca,-0.3013
gca,-0.1215
xg,-0.8911
crosses_into_penalty_area,0.2092
passes_into_final_third,-0.7082
passes_into_penalty_area,-0.0582
progressive_passes,-0.2658
carry_progressive_distance,-0.4164
assisted_shots,-0.2479
fouled,-0.5859
pens_won,-0.2937
tackles,-0.1956
interceptions,-0.5932
blocks,1.1036
tackles_won,-0.7883
dribble_tackles,-0.1152
dribbles_vs,0.6113
pressures,-0.1328
pressure_regains,0.1216
clearances,0.9695
errors,-0.376
aerials_won,-0.534
aerials_lost,-0.6013
ball_recoveries,-0.8472
pens_conceded,2.4219
fouls,0.3819
cards_yellow_red,-0.1907
