position,AM
passes_completed,0.0655
passes,-0.1387
dribbles_completed,1.8567
dribbles,1.7056
passes_completed_short,0.049
passes_short,-0.0393
passes_completed_medium,-0.0653
passes_medium,-0.177
passes_completed_long,0.2217
passes_long,-0.231
passes_total_distance,0.0773
passes_free_kicks,-0.5362
through_balls,0.8259
passes_pressure,0.5603
passes_switches,-0.1456
crosses,-0.7396
corner_kicks,-0.5565
passes_intercepted,-0.2497
passes_blocked,-0.4633
dispossessed,1.612
goals,0.0623
assists,1.9781
pens_made,1.389
pens_att,1.092
shots_total,0.8372
shots_on_target,0.6523
sca,0.2128
gca,0.5153
xg,0.735
crosses_into_penalty_area,-0.3653
passes_into_final_third,0.6437
passes_into_penalty_area,-0.2351
progressive_passes,0.008
carry_progressive_distance,0.8843
assisted_shots,0.5745
fouled,0.1882
pens_won,-0.2935
tackles,-0.9133
interceptions,-0.4898
blocks,-0.6256
tackles_won,-0.6365
dribble_tackles,-0.8925
dribbles_vs,-0.44
pressures,0.9134
pressure_regains,0.5722
clearances,-0.8087
errors,-0.3758
aerials_won,-0.1705
aerials_lost,0.5963
ball_recoveries,-0.0842
pens_conceded,-0.3182
fouls,-0.0451
cards_yellow_red,2.7069
