position,DM
minutes,2326.0
passes_completed,1.1952
passes,0.846
dribbles_completed,-0.7306
dribbles,-0.8478
passes_completed_short,0.1068
passes_short,-0.0409
passes_completed_medium,1.371
passes_medium,1.2125
passes_completed_long,1.9562
passes_long,0.9976
passes_total_distance,1.578
passes_free_kicks,0.8498
through_balls,-0.358
passes_pressure,-0.4405
passes_switches,1.3821
crosses,-0.9764
corner_kicks,-0.5567
passes_intercepted,-1.0415
passes_blocked,-1.4135
dispossessed,-1.0646
goals,-0.724
assists,-0.1509
pens_made,-0.2419
pens_att,-0.2711
shots_total,-0.8863
shots_on_target,-0.7444
sca,-0.8312
gca,-0.666
xg,-0.6965
crosses_into_penalty_area,-0.4402
passes_into_final_third,0.2945
passes_into_penalty_area,-0.9449
progressive_passes,-0.5457
carry_progressive_distance,-0.5808
assisted_shots,-0.9511
fouled,-0.8292
pens_won,-0.2937
tackles,0.4583
interceptions,0.4661
blocks,0.7511
tackles_won,0.5319
dribble_tackles,0.9189
dribbles_vs,0.3931
pressures,0.095
pressure_regains,1.2455
clearances,1.734
errors,-0.376
aerials_won,1.9396
aerials_lost,0.7628
ball_recoveries,1.8904
pens_conceded,-0.3183
fouls,0.0858
cards_yellow_red,-0.1907
