position,LW
minutes,-0.7936
passes_completed,-0.7332
passes,-0.8468
dribbles_completed,2.7519
dribbles,2.3203
passes_completed_short,0.0179
passes_short,0.0861
passes_completed_medium,-0.9603
passes_medium,-1.014
passes_completed_long,-1.0329
passes_long,-1.197
passes_total_distance,-0.9525
passes_free_kicks,-0.3639
through_balls,1.3435
passes_pressure,-1.0104
passes_switches,-1.3942
crosses,-1.1355
corner_kicks,0.5019
passes_intercepted,-0.5502
passes_blocked,0.1698
dispossessed,2.0555
goals,2.4715
assists,-0.7711
pens_made,-0.2418
pens_att,-0.271
shots_total,1.6084
shots_on_target,1.7045
sca,0.8087
gca,2.7102
xg,1.913
crosses_into_penalty_area,-0.8504
passes_into_final_third,-0.43
passes_into_penalty_area,-0.4356
progressive_passes,0.2649
carry_progressive_distance,2.1802
assisted_shots,-0.1941
fouled,2.4786
pens_won,-0.2935
tackles,0.3411
interceptions,0.6945
blocks,0.2788
tackles_won,0.1141
dribble_tackles,-0.6991
dribbles_vs,-1.3163
pressures,0.6866
pressure_regains,0.2169
clearances,-0.6794
errors,-0.3758
aerials_won,-0.8562
aerials_lost,0.1208
ball_recoveries,-0.0122
pens_conceded,-0.3182
fouls,1.5673
cards_yellow_red,-0.1906
