position,RB
minutes,1.0829
passes_completed,1.3614
passes,1.3159
dribbles_completed,-0.1822
dribbles,-0.2543
passes_completed_short,0.7252
passes_short,0.7485
passes_completed_medium,1.9268
passes_medium,1.856
passes_completed_long,0.9648
passes_long,0.8715
passes_total_distance,1.4137
passes_free_kicks,0.8412
through_balls,-0.2865
passes_pressure,1.1149
passes_switches,0.5694
crosses,0.0125
corner_kicks,-0.3242
passes_intercepted,0.537
passes_blocked,0.7978
dispossessed,-0.2706
goals,0.0551
assists,0.1146
pens_made,-0.2258
pens_att,-0.2444
shots_total,-0.0534
shots_on_target,0.0411
sca,-0.1526
gca,0.1062
xg,-0.1181
crosses_into_penalty_area,0.5668
passes_into_final_third,0.7635
passes_into_penalty_area,-0.0106
progressive_passes,0.6911
carry_progressive_distance,1.2232
assisted_shots,-0.179
fouled,0.3722
pens_won,-0.3681
tackles,1.0127
interceptions,1.4053
blocks,1.2985
tackles_won,0.6928
dribble_tackles,1.8191
dribbles_vs,1.0202
pressures,0.3247
pressure_regains,0.5216
clearances,2.9729
errors,0.2502
aerials_won,2.024
aerials_lost,0.9646
ball_recoveries,1.4162
pens_conceded,-0.4889
fouls,0.56
cards_yellow_red,-0.3235
