position,FW
minutes,3187.0
passes_completed,-1.4176
passes,-1.4138
dribbles_completed,-0.2775
dribbles,-0.349
passes_completed_short,-0.9577
passes_short,-0.6829
passes_completed_medium,-1.3757
passes_medium,-1.3474
passes_completed_long,-1.2716
passes_long,-1.4191
passes_total_distance,-1.4403
passes_free_kicks,-0.9887
through_balls,-0.6322
passes_pressure,-0.5949
passes_switches,-1.1528
crosses,-0.5303
corner_kicks,-0.5031
passes_intercepted,-0.5338
passes_blocked,-0.4225
dispossessed,-0.2324
goals,1.2183
assists,-0.545
pens_made,3.1161
pens_att,4.2195
shots_total,0.8414
shots_on_target,1.3939
sca,-0.5563
gca,-0.6334
xg,2.193
crosses_into_penalty_area,-0.7509
passes_into_final_third,-0.7958
passes_into_penalty_area,-0.7338
progressive_passes,-1.2803
carry_progressive_distance,-1.4732
assisted_shots,-0.7467
fouled,0.1661
pens_won,-0.2937
tackles,-1.4345
interceptions,-1.5786
blocks,-1.6411
tackles_won,-1.2438
dribble_tackles,-1.2883
dribbles_vs,-1.5742
pressures,-0.5296
pressure_regains,-0.5774
clearances,-0.6074
errors,-0.376
aerials_won,2.1317
aerials_lost,1.3423
ball_recoveries,-1.9081
pens_conceded,0.4564
fouls,1.294
cards_yellow_red,-0.1907
