position,LB
passes_completed,0.0102
passes,0.3045
dribbles_completed,-0.5202
dribbles,-0.3796
passes_completed_short,-0.2527
passes_short,-0.3094
passes_completed_medium,0.0084
passes_medium,0.0506
passes_completed_long,0.4735
passes_long,1.2447
passes_total_distance,0.1586
passes_free_kicks,0.5235
through_balls,-0.632
passes_pressure,-0.1658
passes_switches,1.0605
crosses,1.0247
corner_kicks,0.842
passes_intercepted,0.0615
passes_blocked,1.0027
dispossessed,-0.4881
goals,0.2145
assists,-0.7711
pens_made,-0.2418
pens_att,-0.271
shots_total,-0.298
shots_on_target,-0.6273
sca,-0.483
gca,-0.2817
xg,-0.6555
crosses_into_penalty_area,0.8866
passes_into_final_third,0.3808
passes_into_penalty_area,0.4846
progressive_passes,0.6703
carry_progressive_distance,0.1219
assisted_shots,0.0155
fouled,-1.444
pens_won,-0.2935
tackles,0.9379
interceptions,1.4437
blocks,2.5389
tackles_won,1.3131
dribble_tackles,0.2967
dribbles_vs,0.7226
pressures,1.3528
pressure_regains,1.6192
clearances,0.3649
errors,-0.3758
aerials_won,-0.972
aerials_lost,-0.647
ball_recoveries,-0.1541
pens_conceded,-0.3182
fouls,0.3419
cards_yellow_red,-0.1906
