position,RM
passes_completed,-1.1813
passes,-1.2968
dribbles_completed,-0.1261
dribbles,-0.0184
passes_completed_short,-0.6422
passes_short,-0.5986
passes_completed_medium,-1.0806
passes_medium,-1.1236
passes_completed_long,-1.2498
passes_long,-1.1957
passes_total_distance,-1.3091
passes_free_kicks,-1.0771
through_balls,-0.7252
passes_pressure,-1.0354
passes_switches,-1.0128
crosses,0.0341
corner_kicks,-0.4525
passes_intercepted,-0.5979
passes_blocked,0.9248
dispossessed,0.1119
goals,-0.5767
assists,-0.044
pens_made,-0.2739
pens_att,-0.3089
shots_total,-0.712
shots_on_target,-0.5327
sca,-0.2037
gca,0.1762
xg,-0.6122
crosses_into_penalty_area,-0.2249
passes_into_final_third,-1.0465
passes_into_penalty_area,-0.3083
progressive_passes,-0.8384
carry_progressive_distance,-0.5557
assisted_shots,-0.4225
fouled,-0.1045
pens_won,1.2319
tackles,0.5455
interceptions,0.2758
blocks,0.7905
tackles_won,0.4421
dribble_tackles,0.4905
dribbles_vs,0.2645
pressures,0.4238
pressure_regains,-0.1203
clearances,-0.6253
errors,-0.5457
aerials_won,-0.9961
aerials_lost,-0.7142
ball_recoveries,-1.0241
pens_conceded,0.3138
fouls,-0.2427
cards_yellow_red,-0.2618
