position,CM
passes_completed,1.3427
passes,1.3435
dribbles_completed,0.4318
dribbles,0.1476
passes_completed_short,1.7196
passes_short,1.6949
passes_completed_medium,0.828
passes_medium,0.8255
passes_completed_long,0.3203
passes_long,0.199
passes_total_distance,0.8944
passes_free_kicks,1.5145
through_balls,2.0369
passes_pressure,1.1476
passes_switches,0.2379
crosses,0.0994
corner_kicks,1.5963
passes_intercepted,1.1933
passes_blocked,0.1237
dispossessed,0.0216
goals,-0.1237
assists,1.1994
pens_made,-0.2739
pens_att,-0.3089
shots_total,0.1566
shots_on_target,0.2787
sca,1.5661
gca,1.312
xg,-0.3437
crosses_into_penalty_area,0.1574
passes_into_final_third,1.8788
passes_into_penalty_area,1.3183
progressive_passes,1.7923
carry_progressive_distance,0.9318
assisted_shots,1.8036
fouled,-0.7493
pens_won,-0.3695
tackles,0.2768
interceptions,0.7808
blocks,0.5811
tackles_won,0.519
dribble_tackles,-0.3149
dribbles_vs,0.2001
pressures,0.3969
pressure_regains,0.9647
clearances,-0.6483
errors,-0.1041
aerials_won,-0.7939
aerials_lost,-0.6054
ball_recoveries,0.8359
pens_conceded,-0.4415
fouls,0.1265
cards_yellow_red,-0.2618
