position,AM
minutes,404.0
passes_completed,-0.4149
passes,-0.0987
dribbles_completed,0.2309
dribbles,0.0909
passes_completed_short,-0.024
passes_short,0.1747
passes_completed_medium,-0.62
passes_medium,-0.4667
passes_completed_long,-0.4106
passes_long,-0.1364
passes_total_distance,-0.5306
passes_free_kicks,-1.022
through_balls,-0.6322
passes_pressure,-0.1295
passes_switches,0.5142
crosses,1.2527
corner_kicks,0.0777
passes_intercepted,0.7533
passes_blocked,3.3378
dispossessed,0.8542
goals,3.1065
assists,1.015
pens_made,-0.2419
pens_att,-0.2711
shots_total,1.4875
shots_on_target,1.1554
sca,0.1282
gca,-0.0192
xg,0.5494
crosses_into_penalty_area,1.5132
passes_into_final_third,-0.3977
passes_into_penalty_area,0.4341
progressive_passes,0.0834
carry_progressive_distance,1.125
assisted_shots,-0.1158
fouled,0.1406
pens_won,-0.2937
tackles,0.9315
interceptions,0.2258
blocks,0.1003
tackles_won,2.0595
dribble_tackles,-0.8479
dribbles_vs,0.3848
pressures,1.553
pressure_regains,1.2
clearances,-0.6131
errors,-0.376
aerials_won,-0.4645
aerials_lost,0.061
ball_recoveries,-0.1987
pens_conceded,-0.3183
fouls,1.9241
cards_yellow_red,-0.1907
