position,WB
passes_completed,0.4718
passes,0.6852
dribbles_completed,1.0283
dribbles,1.0208
passes_completed_short,0.6393
passes_short,0.7065
passes_completed_medium,0.226
passes_medium,0.4479
passes_completed_long,0.258
passes_long,0.218
passes_total_distance,0.3493
passes_free_kicks,-0.6964
through_balls,0.3028
passes_pressure,1.2386
passes_switches,0.9342
crosses,2.0526
corner_kicks,-0.392
passes_intercepted,1.9392
passes_blocked,0.8729
dispossessed,0.3068
goals,-0.138
assists,0.4285
pens_made,0.1369
pens_att,0.0384
shots_total,-0.3634
shots_on_target,-0.3417
sca,0.9686
gca,0.7384
xg,-0.2773
crosses_into_penalty_area,2.5779
passes_into_final_third,0.0209
passes_into_penalty_area,1.7772
progressive_passes,0.7925
carry_progressive_distance,1.5489
assisted_shots,0.9727
fouled,-0.0541
pens_won,0.0495
tackles,0.5664
interceptions,0.7423
blocks,0.488
tackles_won,0.7511
dribble_tackles,0.9488
dribbles_vs,1.7716
pressures,0.3143
pressure_regains,0.7227
clearances,-0.2834
errors,-0.2375
aerials_won,-0.1904
aerials_lost,-0.7135
ball_recoveries,0.4734
pens_conceded,0.3491
fouls,0.4127
cards_yellow_red,0.4666
