position,RM
minutes,-0.7092
passes_completed,-0.8534
passes,-1.0642
dribbles_completed,0.4839
dribbles,0.3241
passes_completed_short,-0.5941
passes_short,-0.7024
passes_completed_medium,-0.7535
passes_medium,-0.9323
passes_completed_long,-1.1827
passes_long,-1.1381
passes_total_distance,-1.0411
passes_free_kicks,-1.0216
through_balls,-0.632
passes_pressure,-1.1441
passes_switches,-0.7653
crosses,-0.6512
corner_kicks,-0.5565
passes_intercepted,-0.0219
passes_blocked,-1.2931
dispossessed,-0.0854
goals,1.5198
assists,-0.7711
pens_made,-0.2418
pens_att,-0.271
shots_total,0.9384
shots_on_target,1.85
sca,0.3856
gca,2.473
xg,0.5154
crosses_into_penalty_area,-0.8504
passes_into_final_third,-0.6662
passes_into_penalty_area,-0.0831
progressive_passes,-0.5523
carry_progressive_distance,-0.0296
assisted_shots,-0.2707
fouled,-0.3426
pens_won,-0.2935
tackles,1.0433
interceptions,-0.4091
blocks,-0.1965
tackles_won,1.2447
dribble_tackles,-0.919
dribbles_vs,-0.1309
pressures,1.6627
pressure_regains,1.089
clearances,-0.4258
errors,-0.3758
aerials_won,-0.9398
aerials_lost,-0.7172
ball_recoveries,-0.96
pens_conceded,-0.3182
fouls,1.7597
cards_yellow_red,-0.1906
