position,FW
minutes,-0.2758
passes_completed,-0.2437
passes,-0.2448
dribbles_completed,0.4975
dribbles,0.4615
passes_completed_short,-0.1082
passes_short,-0.0868
passes_completed_medium,-0.2476
passes_medium,-0.2328
passes_completed_long,-0.4599
passes_long,-0.4639
passes_total_distance,-0.3222
passes_free_kicks,-0.3945
through_balls,0.5675
passes_pressure,0.1462
passes_switches,-0.5434
crosses,-0.2606
corner_kicks,-0.3242
passes_intercepted,0.4973
passes_blocked,-0.0245
dispossessed,0.7389
goals,-0.3403
assists,-0.1163
pens_made,-0.2258
pens_att,-0.2444
shots_total,0.2602
shots_on_target,0.402
sca,0.2049
gca,0.2114
xg,-0.0313
crosses_into_penalty_area,-0.3669
passes_into_final_third,0.0562
passes_into_penalty_area,0.2028
progressive_passes,0.1284
carry_progressive_distance,-0.0836
assisted_shots,0.0965
fouled,0.3976
pens_won,-0.3681
tackles,0.222
interceptions,-0.4111
blocks,-0.1694
tackles_won,0.3692
dribble_tackles,-0.2665
dribbles_vs,0.2192
pressures,0.2836
pressure_regains,0.1818
clearances,-0.3538
errors,-0.5331
aerials_won,0.0074
aerials_lost,0.2577
ball_recoveries,-0.235
pens_conceded,-0.4889
fouls,0.2106
cards_yellow_red,-0.3235
