position,LW
minutes,-0.2576
passes_completed,-0.8211
passes,-0.6925
dribbles_completed,0.9207
dribbles,1.2379
passes_completed_short,-0.6102
passes_short,-0.552
passes_completed_medium,-0.9639
passes_medium,-0.9603
passes_completed_long,-0.3644
passes_long,0.0838
passes_total_distance,-0.7707
passes_free_kicks,1.9168
through_balls,1.5074
passes_pressure,-1.2464
passes_switches,0.3033
crosses,0.2339
corner_kicks,2.3807
passes_intercepted,2.3885
passes_blocked,-0.6528
dispossessed,1.7456
goals,0.5739
assists,1.0443
pens_made,3.3478
pens_att,2.7292
shots_total,0.976
shots_on_target,1.0063
sca,1.6269
gca,2.0117
xg,0.7901
crosses_into_penalty_area,0.4843
passes_into_final_third,-0.1457
passes_into_penalty_area,1.1711
progressive_passes,0.1674
carry_progressive_distance,1.5357
assisted_shots,1.5314
fouled,2.4145
pens_won,1.496
tackles,-0.1819
interceptions,-0.2167
blocks,-1.2825
tackles_won,0.012
dribble_tackles,-0.6379
dribbles_vs,0.069
pressures,-0.0343
pressure_regains,-0.0698
clearances,-0.8788
errors,-0.3758
aerials_won,-1.0608
aerials_lost,-0.6216
ball_recoveries,-0.5098
pens_conceded,-0.3182
fouls,-0.3329
cards_yellow_red,-0.1906
