position,RB
minutes,1655.0
passes_completed,0.5994
passes,0.8886
dribbles_completed,-0.4632
dribbles,-0.5304
passes_completed_short,0.4735
passes_short,0.4117
passes_completed_medium,0.677
passes_medium,0.9033
passes_completed_long,0.152
passes_long,0.7913
passes_total_distance,0.5171
passes_free_kicks,-0.7012
through_balls,-0.2468
passes_pressure,0.2549
passes_switches,-0.4045
crosses,0.12
corner_kicks,-0.5567
passes_intercepted,0.1819
passes_blocked,1.31
dispossessed,-1.0457
goals,-0.724
assists,-0.7714
pens_made,-0.2419
pens_att,-0.2711
shots_total,-1.0487
shots_on_target,-0.7623
sca,-0.3554
gca,-0.2845
xg,-0.852
crosses_into_penalty_area,-0.0813
passes_into_final_third,0.5734
passes_into_penalty_area,0.4781
progressive_passes,1.2879
carry_progressive_distance,-0.0775
assisted_shots,-0.6927
fouled,0.6861
pens_won,-0.2937
tackles,-0.2956
interceptions,0.523
blocks,0.641
tackles_won,-0.6001
dribble_tackles,0.2903
dribbles_vs,-0.6938
pressures,-0.8385
pressure_regains,-1.0027
clearances,0.0324
errors,-0.376
aerials_won,-0.973
aerials_lost,-1.0453
ball_recoveries,0.5483
pens_conceded,-0.3183
fouls,-0.3715
cards_yellow_red,-0.1907
