position,RB
minutes,1.2975
passes_completed,0.6082
passes,0.7311
dribbles_completed,-0.441
dribbles,-0.2659
passes_completed_short,0.5574
passes_short,0.5421
passes_completed_medium,0.5631
passes_medium,0.6426
passes_completed_long,0.4229
passes_long,0.6837
passes_total_distance,0.5664
passes_free_kicks,0.8075
through_balls,-0.2886
passes_pressure,0.4252
passes_switches,0.4738
crosses,0.7424
corner_kicks,0.9151
passes_intercepted,0.4141
passes_blocked,0.1508
dispossessed,-0.4001
goals,-0.1685
assists,0.5885
pens_made,-0.2418
pens_att,-0.271
shots_total,-0.5167
shots_on_target,-0.1973
sca,0.4043
gca,0.1754
xg,-0.6471
crosses_into_penalty_area,0.9488
passes_into_final_third,0.2596
passes_into_penalty_area,0.2078
progressive_passes,0.6126
carry_progressive_distance,-0.1808
assisted_shots,0.6922
fouled,-0.1921
pens_won,-0.2935
tackles,-0.0762
interceptions,0.6929
blocks,0.6197
tackles_won,-0.0143
dribble_tackles,0.4228
dribbles_vs,-0.434
pressures,-0.9277
pressure_regains,-0.9694
clearances,0.7935
errors,0.1322
aerials_won,-0.1128
aerials_lost,-0.6226
ball_recoveries,0.246
pens_conceded,-0.3182
fouls,-1.2594
cards_yellow_red,-0.1906
